"PARENT_CATEGORY_CATEGORY_CODE","CHILD_CATEGORY_CATEGORY_CODE","ADVERTISER_CID","SUM(SUM_COMM_AMOUNT_USD)"
309,312,3810345,2147.52
309,312,3816640,5769.413
309,312,3873506,1348.12
309,312,3895296,1515
309,312,3925419,3310
309,312,3936531,3077.39
309,312,3953968,4527.164
309,312,3961981,3529.36
309,312,4024703,7461.159
309,312,4060503,5277.765
309,312,4205281,5271.019
309,312,4219820,1480
309,312,4226506,1615.084
309,312,4307924,2374.437
309,312,4407930,1540.429
309,313,494998,1755.17
309,313,520129,2608.635
309,313,698247,29496.675
309,313,849260,1685.182
309,313,904879,1380.025
309,313,987860,4278.444
309,313,1176303,2400
309,313,1338756,1223.5
309,313,1382555,1253.733
309,313,1420344,1717.2
309,313,1513033,14581.263
309,313,1525519,6648.93
309,313,1561358,1328
309,313,2249155,3200.015
309,313,2443854,1275
309,313,2509123,1110.4
309,313,2538890,1072.623
309,313,2960055,1432
309,313,3563598,4043.263
309,313,3693885,1610
309,313,3803529,14096.075
309,313,3992606,5920
309,313,4008543,1967.573
309,313,4020873,2589.441
309,313,4057800,8182.373
309,313,4071328,456318
309,313,4072930,15660
309,313,4075734,42591.199
309,313,4186290,4296.4
309,501,1338756,4208.35
309,501,1382555,1341.215
309,501,1513033,1334.563
309,501,1849428,2111.128
309,501,1903515,11739.234
309,501,1956334,2173.398
309,501,2047670,1350
309,501,2292829,8692.581
309,501,2324734,2530
309,501,2679058,16592.006
309,501,2777740,3118.046
309,501,2916100,1159.689
309,501,2983194,1600.889
309,501,3329426,1496.781
309,501,3330805,1832.241
309,501,3563598,8700.93
309,501,3754885,1053.963
309,501,3992606,41370
309,501,4071328,16920
309,501,4210140,1500
309,881,698247,285348.751
309,881,1176303,26560
309,881,1460764,1750
309,881,1513033,4551.249
309,881,1627087,136137.618
309,881,1801829,1230.792
309,881,2292829,7861.463
309,881,3693591,3345
309,881,4145410,15943.994
309,881,4257164,1579.663
309,881,4307021,1462.348
309,881,4352963,1019.721
315,316,807,1052.272
315,316,129899,10399.376
315,316,231679,1347.18
315,316,237343,3539.297
315,316,242732,20681.346
315,316,246072,2213.308
315,316,246730,1060.524
315,316,256357,2121.084
315,316,260551,31644.942
315,316,269545,1690
315,316,392130,3681.31
315,316,398977,16730.675
315,316,399634,9964.789
315,316,418963,40310.912
315,316,445101,8006.92
315,316,449859,6468.141
315,316,457947,137711.568
315,316,466941,4012.72
315,316,470094,10666.981
315,316,473140,9747.616
315,316,494998,1629.586
315,316,499512,4051.904
315,316,520129,4085.474
315,316,531450,2260.915
315,316,534038,7466.684
315,316,545432,5358.374
315,316,550789,1083.036
315,316,551771,15200
315,316,576917,1583.183
315,316,577911,34625.173
315,316,618928,2703.388
315,316,630927,2868
315,316,651549,1595
315,316,693552,6611
315,316,698247,24751.759
315,316,713904,125295
315,316,722009,1734.277
315,316,726692,4406.645
315,316,729207,2890.331
315,316,736742,4205
315,316,741590,15201.5
315,316,753790,2056.538
315,316,763447,1155.153
315,316,769194,176303.122
315,316,774687,12084.055
315,316,777292,1326.205
315,316,809940,62866.59
315,316,820608,1719.349
315,316,821132,1576.64
315,316,847959,8792.857
315,316,849260,34354.541
315,316,849384,1176.202
315,316,853835,13496.454
315,316,854349,6087.595
315,316,856459,1710.913
315,316,857900,6082.222
315,316,860966,2067.137
315,316,863484,4579.6
315,316,867296,5005.844
315,316,869276,4685.961
315,316,872520,1084.529
315,316,882408,558311.007
315,316,883623,1481.351
315,316,904674,17190.432
315,316,937877,3390
315,316,943306,5752.164
315,316,953659,1064.228
315,316,973970,6819.062
315,316,985210,1249.576
315,316,987860,2081.352
315,316,991260,2689.096
315,316,996479,1561.366
315,316,998086,2986.419
315,316,1003504,12324.829
315,316,1004122,2157.189
315,316,1012391,2240
315,316,1019547,2038.741
315,316,1024283,6617.614
315,316,1027018,82720
315,316,1032768,26646
315,316,1038777,7100.531
315,316,1045525,14737.16
315,316,1055136,22709.311
315,316,1055899,25331.735
315,316,1089033,1644.705
315,316,1097361,4686.364
315,316,1097768,1068.999
315,316,1101742,5157.29
315,316,1103169,14086
315,316,1104648,1440
315,316,1121438,152294.25
315,316,1125366,1225
315,316,1127296,5421.236
315,316,1132500,31585.434
315,316,1133298,166489.773
315,316,1134346,30894
315,316,1151445,3135.3
315,316,1154360,13943.961
315,316,1169237,9702.051
315,316,1175284,1891.307
315,316,1176303,16320
315,316,1181479,48820.247
315,316,1185635,7619.937
315,316,1191236,1819.707
315,316,1206555,55110.407
315,316,1220066,1895.853
315,316,1227577,1555
315,316,1335795,25544
315,316,1337750,13906.065
315,316,1338756,178458.69
315,316,1345547,7638.566
315,316,1357480,8713.841
315,316,1359466,8325.64
315,316,1359820,27709.173
315,316,1369872,2128.853
315,316,1376813,34677.852
315,316,1379744,253488
315,316,1382555,13006.866
315,316,1388074,1194
315,316,1392324,1390.305
315,316,1393333,7910.854
315,316,1395443,36100.664
315,316,1395448,6746.442
315,316,1398451,1616.353
315,316,1403748,10308.914
315,316,1404247,1058.392
315,316,1404429,49099.285
315,316,1407656,1365.666
315,316,1409810,2585
315,316,1410130,92297.255
315,316,1410131,10958.49
315,316,1415425,2111.11
315,316,1416241,5621.39
315,316,1416570,1251.148
315,316,1420344,1098.85
315,316,1426179,8342
315,316,1427863,4117.818
315,316,1428160,8265.878
315,316,1428276,6860
315,316,1429390,1461
315,316,1440221,9916.264
315,316,1442983,5248
315,316,1455022,153312.056
315,316,1457779,1237.236
315,316,1458280,6662.872
315,316,1460764,32660.5
315,316,1461363,1333829.627
315,316,1463156,2726.94
315,316,1463221,37716.432
315,316,1464653,118681.035
315,316,1472343,12271.052
315,316,1475547,105224.673
315,316,1475632,2468.344
315,316,1478789,2146.469
315,316,1480012,3559.042
315,316,1488218,30831.329
315,316,1489014,404605
315,316,1491126,30090.451
315,316,1496477,15837.795
315,316,1499268,4355.86
315,316,1499799,2660
315,316,1501311,9550
315,316,1501779,16334.024
315,316,1503636,1028808.157
315,316,1508876,4040.869
315,316,1509043,41705.527
315,316,1509223,3144.997
315,316,1509572,1388.002
315,316,1511922,9821
315,316,1512270,5467
315,316,1513033,267959.626
315,316,1515044,15228.031
315,316,1519034,9920
315,316,1522167,1372.795
315,316,1522858,204241.547
315,316,1525519,1198.352
315,316,1526385,17321.24
315,316,1532677,7628.387
315,316,1540472,10101.708
315,316,1547334,34737.541
315,316,1549809,86567.405
315,316,1551486,5824.509
315,316,1553279,1252.967
315,316,1554194,1922.775
315,316,1561202,1122.983
315,316,1561358,27738
315,316,1562723,1804.846
315,316,1564112,2400
315,316,1566168,2596.065
315,316,1567450,3570.319
315,316,1569747,1853.489
315,316,1571785,2855.607
315,316,1578488,11533.355
315,316,1579083,74876.821
315,316,1582187,7450.233
315,316,1584267,1175.976
315,316,1589036,6066.59
315,316,1591987,3442.527
315,316,1593258,3402.766
315,316,1596784,1752.874
315,316,1599858,14715.614
315,316,1602109,4574.981
315,316,1602191,16829.38
315,316,1603335,1394.93
315,316,1603901,75968.606
315,316,1605893,4116.896
315,316,1609619,6150.781
315,316,1610772,83463.063
315,316,1610790,142765.245
315,316,1610793,41976.47
315,316,1613838,5955.871
315,316,1614570,47024.86
315,316,1615076,14703.038
315,316,1618930,8166.67
315,316,1620136,6657.753
315,316,1627087,3546.869
315,316,1629329,2613.113
315,316,1629726,650476.685
315,316,1631023,193554.589
315,316,1633921,4809.971
315,316,1638006,8718.515
315,316,1642106,22317.13
315,316,1645428,4110.5
315,316,1646298,2081.923
315,316,1648018,2232.429
315,316,1649592,1314.054
315,316,1656602,5859.262
315,316,1664191,22344.294
315,316,1666237,53084.665
315,316,1669122,2398.496
315,316,1671405,25986.262
315,316,1672838,11682.039
315,316,1675692,233204.856
315,316,1678405,38640
315,316,1681549,2291.896
315,316,1686526,12671.999
315,316,1702763,697299.781
315,316,1703616,2251.473
315,316,1703992,1503.582
315,316,1706705,1659.044
315,316,1711708,233915.299
315,316,1723937,3477.507
315,316,1727201,1230.289
315,316,1730746,3641.473
315,316,1732503,26562.055
315,316,1734903,7980.836
315,316,1737892,1329.318
315,316,1749985,12392.03
315,316,1753347,1033.867
315,316,1754537,1630.623
315,316,1763482,9885
315,316,1767811,3286.677
315,316,1768952,14680
315,316,1779394,1122.973
315,316,1785676,1479.459
315,316,1791188,19156
315,316,1797996,2109.346
315,316,1807847,68693.331
315,316,1808120,1200
315,316,1811754,4151.713
315,316,1813209,3346.892
315,316,1817872,117873.916
315,316,1826017,2246.308
315,316,1826367,11119.302
315,316,1834595,17859.183
315,316,1834639,14640
315,316,1836281,1397.803
315,316,1838477,3389.82
315,316,1838988,5426.171
315,316,1843658,2658.014
315,316,1844915,1670.053
315,316,1844982,2530.628
315,316,1845109,1717.654
315,316,1845757,12045.857
315,316,1846004,5863.1
315,316,1849428,18392.923
315,316,1853248,16247.382
315,316,1855055,4300
315,316,1858393,7960.87
315,316,1864693,9250.696
315,316,1871989,8328.45
315,316,1874913,154375.06
315,316,1875529,120564.217
315,316,1876573,11675.241
315,316,1880882,1876.351
315,316,1886196,3034.554
315,316,1892004,404184.173
315,316,1904280,1693.84
315,316,1904895,1151.771
315,316,1905878,913802.774
315,316,1907637,5018.624
315,316,1911025,1246.096
315,316,1913173,1050.964
315,316,1918541,7621.834
315,316,1926808,4164.554
315,316,1929816,2225.608
315,316,1931704,35644.477
315,316,1932217,10392.909
315,316,1933569,17804
315,316,1942253,48290
315,316,1952646,4933.012
315,316,1953927,5605.792
315,316,1954338,4808.914
315,316,1956334,4192.796
315,316,1956875,20285
315,316,1957211,102121.141
315,316,1972303,1790.157
315,316,1972316,2845.108
315,316,1977127,9301.562
315,316,1978840,2405.7
315,316,1995810,6932.627
315,316,2002791,2807.085
315,316,2003328,2768.752
315,316,2005415,1659.821
315,316,2007719,23000.058
315,316,2011339,8006.01
315,316,2011341,1015.043
315,316,2018843,37580.527
315,316,2019171,1742.056
315,316,2030193,10030
315,316,2030865,1886.439
315,316,2036529,1015
315,316,2047670,2538
315,316,2050945,3258.431
315,316,2056438,6414.459
315,316,2061797,8179.316
315,316,2066840,1121.167
315,316,2069963,1615.185
315,316,2072561,1774.175
315,316,2093993,2655.524
315,316,2094385,2278.567
315,316,2094944,1730.139
315,316,2096562,1037.043
315,316,2102181,44411.53
315,316,2107818,1623.215
315,316,2110809,3587.075
315,316,2112059,1770.014
315,316,2120189,14873.625
315,316,2120797,2632.94
315,316,2125713,18595.882
315,316,2125808,190247.304
315,316,2126999,1928.973
315,316,2132449,1242.557
315,316,2137115,1727.432
315,316,2138908,2351.919
315,316,2139042,13821.524
315,316,2143319,6400.801
315,316,2143822,7067.714
315,316,2153734,1278.7
315,316,2155077,1581.6
315,316,2156235,4528.795
315,316,2166096,1860
315,316,2166212,4516.195
315,316,2168123,15352.364
315,316,2171888,1245.789
315,316,2172304,1319.417
315,316,2173013,20115.75
315,316,2176643,1834.089
315,316,2182928,2077.073
315,316,2183941,1115.95
315,316,2184178,7145.291
315,316,2187719,1230.76
315,316,2188294,5433.755
315,316,2188468,4390
315,316,2189066,5703.729
315,316,2190096,1346.54
315,316,2190127,1408.149
315,316,2193092,4103.975
315,316,2193491,5124.687
315,316,2200428,1865.309
315,316,2202486,2776.231
315,316,2202848,5912.756
315,316,2208505,1339.148
315,316,2217435,5216.307
315,316,2218454,2661.924
315,316,2220159,29964.581
315,316,2223275,4381.895
315,316,2226687,1900
315,316,2239542,2424.881
315,316,2239874,11013.013
315,316,2241824,1263.547
315,316,2249155,1939.25
315,316,2253598,289165
315,316,2265565,1670.944
315,316,2265793,4164.092
315,316,2268631,136791.449
315,316,2270432,17976.7
315,316,2271086,14838.398
315,316,2271527,1474.24
315,316,2272592,33886.936
315,316,2278967,2769.193
315,316,2279881,9469.019
315,316,2283259,1189.358
315,316,2288710,33537.72
315,316,2291117,1685.206
315,316,2292829,1608.447
315,316,2297498,46803.123
315,316,2298871,7371.104
315,316,2306831,3866.438
315,316,2309635,2599.292
315,316,2313775,1595.575
315,316,2313822,7351.204
315,316,2326708,148957.694
315,316,2326712,2025.48
315,316,2335549,18338.775
315,316,2336709,7351.056
315,316,2339240,53017.423
315,316,2343701,4483.965
315,316,2344878,7050
315,316,2352856,7053.818
315,316,2362700,11260.918
315,316,2366516,7341.788
315,316,2372739,2883.25
315,316,2376964,13820.398
315,316,2382983,3366.792
315,316,2383016,1846.895
315,316,2387081,2950.108
315,316,2387861,4585.911
315,316,2393553,8211.057
315,316,2400910,22872.739
315,316,2405985,5427.711
315,316,2408916,3299
315,316,2410364,1876.917
315,316,2412530,2197.2
315,316,2422401,3158.471
315,316,2423085,1173.311
315,316,2428345,125331
315,316,2431943,3085.233
315,316,2437969,9596.398
315,316,2446099,6950.073
315,316,2449033,3131.376
315,316,2451878,3250.506
315,316,2452632,17065
315,316,2461201,2058.64
315,316,2461402,42375.583
315,316,2463026,2382.443
315,316,2463730,4103.613
315,316,2466495,42431.988
315,316,2468227,18123.026
315,316,2472401,7950.44
315,316,2486491,3489.934
315,316,2489979,7505.987
315,316,2498435,4743.775
315,316,2498951,9080.422
315,316,2503629,14328.091
315,316,2503687,9569.216
315,316,2504056,1990
315,316,2507656,1347.41
315,316,2509123,3311.2
315,316,2511560,1805.458
315,316,2511859,2638.804
315,316,2513429,4080.125
315,316,2515404,5869
315,316,2519226,1084.005
315,316,2521284,33642.358
315,316,2522524,5420.58
315,316,2522716,3686
315,316,2525025,3816.696
315,316,2528668,4945.37
315,316,2534397,1633.142
315,316,2538056,1066.276
315,316,2538890,2063.309
315,316,2540350,4489.321
315,316,2542022,37607.225
315,316,2544507,4130.335
315,316,2544758,1408.341
315,316,2547997,22548.553
315,316,2557214,1040.813
315,316,2561038,32260
315,316,2566682,4913.869
315,316,2567819,6171.216
315,316,2568723,79168.284
315,316,2578598,4064.227
315,316,2578599,1819.145
315,316,2590430,1149.379
315,316,2590972,1000.254
315,316,2591819,1400
315,316,2592965,33555.852
315,316,2597451,1403.472
315,316,2603623,13368.087
315,316,2605844,4700.336
315,316,2606886,2845.202
315,316,2609575,51539.468
315,316,2612819,9785.796
315,316,2616908,18414.619
315,316,2619762,8848.896
315,316,2619820,2622.194
315,316,2624641,11591.988
315,316,2624644,3378.172
315,316,2625637,3143.395
315,316,2626374,221290.166
315,316,2628179,132670.584
315,316,2638712,1862.7
315,316,2641935,3261.518
315,316,2648659,33981.08
315,316,2648678,23840.6
315,316,2656370,10714
315,316,2660710,4886.072
315,316,2668490,20999.875
315,316,2679311,7186.103
315,316,2681156,7008.48
315,316,2683708,5718.152
315,316,2690199,1668
315,316,2691309,1825.768
315,316,2691614,2739.451
315,316,2692222,1580.235
315,316,2692680,2507.643
315,316,2696047,6350
315,316,2697082,6893.563
315,316,2699084,1365
315,316,2707123,1706.255
315,316,2710946,1343.872
315,316,2720657,9033.01
315,316,2720728,1178.86
315,316,2720848,20608.215
315,316,2724803,14455
315,316,2724900,2696.558
315,316,2725072,1035
315,316,2725075,2070
315,316,2728202,1835.065
315,316,2729793,10753.361
315,316,2731204,2137.055
315,316,2742022,13090.116
315,316,2742115,2134.715
315,316,2742757,3503.078
315,316,2744902,1120.224
315,316,2745787,3037.904
315,316,2746504,1100
315,316,2746548,12701.121
315,316,2752881,1357.517
315,316,2755579,4660.03
315,316,2756548,3320.759
315,316,2757954,32254.955
315,316,2761757,4580.478
315,316,2767162,16878.511
315,316,2772631,2060
315,316,2774627,10117.022
315,316,2777740,1432.936
315,316,2778242,11791.801
315,316,2779224,5809.178
315,316,2786059,2330.372
315,316,2796552,7926.5
315,316,2797026,19825
315,316,2800540,78762.61
315,316,2805705,1461.22
315,316,2807653,2222.778
315,316,2810589,1450
315,316,2813765,1185.522
315,316,2815213,1979.106
315,316,2817925,2402.334
315,316,2831132,1783.167
315,316,2834106,1032.384
315,316,2838279,1696.826
315,316,2842709,1736.833
315,316,2843671,4557.67
315,316,2844548,25965.893
315,316,2844946,4289.246
315,316,2845015,2463.192
315,316,2846986,24445.836
315,316,2848872,3665
315,316,2854924,7312.746
315,316,2858589,1776
315,316,2860182,6942.588
315,316,2866253,1588.451
315,316,2866572,19617.769
315,316,2866670,1475.545
315,316,2871427,5451.663
315,316,2873989,7887.106
315,316,2875051,1580.765
315,316,2875744,9383.155
315,316,2875745,1293.548
315,316,2876503,6474.554
315,316,2876713,7780.664
315,316,2879303,2637.456
315,316,2884295,11859.667
315,316,2890400,1437.118
315,316,2893427,1105.434
315,316,2894314,1142
315,316,2894360,2323.423
315,316,2896650,3675.353
315,316,2898630,16581.426
315,316,2903859,4527.924
315,316,2905369,4093
315,316,2906885,1345.953
315,316,2916100,50853.07
315,316,2928793,4097.461
315,316,2930698,1314.4
315,316,2934832,1124.707
315,316,2936411,1322.211
315,316,2936958,12303.362
315,316,2937062,2299.717
315,316,2942540,14898.345
315,316,2943263,1432.652
315,316,2947790,1957.133
315,316,2948661,37573.624
315,316,2954255,2615.418
315,316,2955746,1346.965
315,316,2957627,40170.144
315,316,2957631,9456.159
315,316,2958418,3290.938
315,316,2959067,1238.274
315,316,2959072,1665.407
315,316,2959636,6995.252
315,316,2962777,40455.951
315,316,2965115,11718.633
315,316,2965991,8012.955
315,316,2970358,4415.488
315,316,2970799,1441.07
315,316,2971889,24032.246
315,316,2971891,19703.825
315,316,2971892,12905.365
315,316,2971897,9283.598
315,316,2981999,2501.688
315,316,2983194,9602.035
315,316,2988201,1315.561
315,316,2989730,1182.374
315,316,2989862,4218.613
315,316,2992197,4583.084
315,316,2999310,12094.995
315,316,2999324,2485.76
315,316,3009921,1011.549
315,316,3010924,4718.342
315,316,3011689,1123.748
315,316,3014150,7833.747
315,316,3014737,8196.25
315,316,3015561,9002.453
315,316,3021615,8578.41
315,316,3022525,1719.023
315,316,3022738,11532.352
315,316,3023587,10701.788
315,316,3024930,1513.945
315,316,3031286,1193.092
315,316,3034536,2300.283
315,316,3035494,6526.561
315,316,3040830,2708.203
315,316,3043463,4117.303
315,316,3044792,18410
315,316,3048856,2058.196
315,316,3054124,16200
315,316,3055640,84477.991
315,316,3056145,1955.848
315,316,3057497,21194.283
315,316,3057506,2772.383
315,316,3058605,1875.461
315,316,3061336,2022.733
315,316,3065278,4894.17
315,316,3065612,104640
315,316,3067609,4929.388
315,316,3070943,4059.01
315,316,3071013,3701.932
315,316,3074634,21284.259
315,316,3088068,1637.159
315,316,3092327,4646.424
315,316,3092756,5967.984
315,316,3102643,1706.916
315,316,3103356,2455.783
315,316,3104023,1054.095
315,316,3104836,4275.041
315,316,3109175,8433.256
315,316,3110279,1379.281
315,316,3111411,17696.565
315,316,3115217,1238.475
315,316,3115296,2165.583
315,316,3121950,2456.075
315,316,3124983,1683.449
315,316,3131812,52605
315,316,3132685,2218.732
315,316,3132762,1778.049
315,316,3136365,1461.205
315,316,3142111,11547.5
315,316,3150741,3716.557
315,316,3153137,4222.413
315,316,3163767,1929.052
315,316,3163922,19841.363
315,316,3171004,3443.904
315,316,3173941,1052.132
315,316,3175074,7223.972
315,316,3179838,2020.667
315,316,3186496,4343.433
315,316,3192429,2538.228
315,316,3193728,2672.243
315,316,3194603,3094.07
315,316,3202213,1936.816
315,316,3207844,1676.153
315,316,3214875,5887.654
315,316,3222407,2900
315,316,3226127,1855.98
315,316,3232944,4016.377
315,316,3243166,1162.223
315,316,3250622,1383.5
315,316,3252578,20496.927
